,본사정원수,본사휴가자수,본사출장자수,본사시간외근무명령서승인건수,현본사소속재택근무자수,day,morning_menu,lunch_menu,dinner_menu,중식계,석식계
1088,1.1050911747726342,1.3049701993695881,0.019700713584107653,0.4911198395915058,0.78708144726378,3,"['모닝롤', '사과파이', '우유', '주스', '계란후라이', '게살죽', '흑미밥', '대구매운탕', '오이무침', '양상추샐러드', '포기김치']","['낙지비빔밥*계란후라이', '팽이장국', '후라이드*강정소스', '미나리초무침', '브로콜리깨소스무침', '포기김치', '그린샐러드*매실D']","['타워함박스테이크', '크림스프', '추가밥', '알리오올리오파스타', '샐러드*오리엔탈D', '도라지오이초무침', '포기김치']",704.0,426.0
1089,1.1050911747726342,2.345692051860954,0.4563394720624735,-1.1136745203709209,0.7415821359683684,4,"['모닝롤', '계란빵', '우유', '주스', '계란후라이', '누룽지탕', '흑미밥', '버섯맑은국', '명엽채고추장볶음', '양상추샐러드', '포기김치']","['쌀밥', '흑미밥', '찰현미밥', '짜글이돼지찌개', '새우까스*소스', '어묵고추장떡', '마늘종숙회', '포기김치', '양배추샐러드*딸기요거트D']","['흑미밥', '짬뽕순두부찌개', '꽁치양파조림', '취나물볶음', '노각무침', '포기김치']",477.0,231.0
1090,1.0583603807331101,2.3318157604944028,-1.9796451805010413,0.6983211367005786,0.6505835133775452,0,"['모닝롤', '프렌치토스트', '우유', '주스', '계란후라이', '누룽지탕', '흑미밥', '우거지해장국', '해물완자전*케찹', '양상추샐러드', '포기김치']","['쌀밥', '흑미밥', '찰현미밥', '김치두부국', '오리대패불고기', '골뱅이채소무침', '열무나물', '포기김치', '양상추샐러드*사우전D']","['흑미밥', '꽃게탕', '춘천닭갈비', '탕평채', '땅콩멸치조림', '포기김치']",1033.0,440.0
1091,1.0583603807331101,2.1236713899961295,-1.5889683965993455,0.7673882357369362,0.6505835133775452,1,"['모닝롤', '스태프핫도그', '우유', '주스', '계란후라이', '소고기죽', '흑미밥', '오색떡국', '어묵고추장무침', '양상추샐러드', '포기김치']","['쌀밥', '수수밥', '찰현미밥', '냉이된장국', '돈갈비찜', '오징어튀김*초간장', '삼색콜리*초고추장', '포기김치', '견과류샐러드*땅콩D']","['흑미밥', '계란파국', '고구마치즈돈까스', '쫄면채소무침', '미역줄기볶음', '석박지']",776.0,446.0
1092,1.0583603807331101,2.3040631777612997,-1.359158523715995,-1.0852351266500677,0.6505835133775452,2,"['모닝롤', '고르곤졸라피자', '우유', '주스', '계란후라이', '녹두죽', '흑미밥', '근대국', '버섯햄볶음', '양상추샐러드', '포기김치']","['쌀밥', '흑미밥', '찰현미밥', '맑은콩나물국', '장어강정', '꽈리고추메추리알조림', '오이양파무침', '배추겉절이', '탱크보이', '눈꽃치즈샐러드*오리엔탈D']","['오리훈제볶음밥', '미소장국', '샤워크림새우', '두부양념조림', '부추팽이버섯생채무침', '포기김치']",720.0,337.0
1093,1.0583603807331101,2.2485580122950934,-0.5318429813359334,0.3651739531134419,0.5959843398230512,3,"['모닝롤', '모닝사라다빵', '우유', '주스', '계란후라이', '단호박죽', '흑미밥', '북엇국', '돈육장조림', '양상추샐러드', '포기김치']","['쌀밥', '검정콩밥', '찰현미밥', '건새우아욱국', '쭈삼불고기', '분홍소시지전', '새송이전', '파프리카해초무침', '포기김치', '찐옥수수', '콜리샐러드*발사믹D']","['흑미밥', '감자만두국', '등심찹쌀꿔바로우', '코다리무조림', '시금치초고추장무침', '포기김치']",763.0,373.0
1094,1.0583603807331101,3.1019499313380132,-0.04924224828089748,-1.1096117498393705,0.8962797943727678,4,"['모닝롤', '마약토스트', '우유', '주스', '계란후라이', '누룽지탕', '흑미밥', '순두부백탕', '양념깻잎찜', '양상추샐러드', '포기김치']","['쌀밥', '흑미밥', '찰현미밥', '얼갈이된장국', '닭다리바베큐오븐구이', '아귀순살찜', '유부채소겨자냉채', '포기김치', '시리얼샐러드*요플레D']","['폭탄주먹밥', '꼬치어묵국', '매운떡볶이', '순대찜*소금', '모둠튀김(만두*고추*통계란)', '포기김치']",476.0,261.0
1095,1.0583603807331101,2.206929138195439,-1.1523296381209795,1.1127237309187241,0.4685862681958988,0,"['모닝롤', '바나나시나몬토스트', '우유', '주스', '계란후라이', '누룽지탕', '흑미밥', '매운콩나물국', '멸치볶음', '양상추샐러드', '포기김치']","['쌀밥', '흑미밥', '찰현미밥', '뼈없는감자탕', '생선까스&소스', '해파리무침', '근대나물', '포기김치', '양상추샐러드*파인애플D']","['카레라이스', '우동국물', '비빔채소만두', '포테이토오븐구이', '오이무침', '포기김치']",1011.0,520.0
1096,1.0583603807331101,2.0681662245299233,-1.2212725999859848,0.7755137768000371,0.532285304009475,1,"['모닝롤', '베이컨치즈베이글', '우유', '주스', '계란후라이', '채소죽', '흑미밥', '시금치된장국', '애호박건새우볶음', '양상추샐러드', '포기김치']","['쌀밥', '렌틸콩밥', '찰현미밥', '떡국', '매운쇠고기버섯볶음', '양배추', '케일숙쌈*양념간장', '더덕무침', '포기김치', '수떡수떡화채', '푸실리파스타샐러드']","['흑미밥', '아욱국', '묵은지닭볶음탕', '콘치즈', '건파래볶음', '포기김치']",805.0,342.0
1097,1.0583603807331101,2.019599204746993,-0.6467479177776086,-1.0649212739923155,0.6141840643412159,2,"['모닝롤', '미니햄버거', '우유', '주스', '계란후라이', '잣죽', '흑미밥', '닭살해장국', '가지양파무침', '양상추샐러드', '포기김치']","['쌀밥', '흑미밥', '찰현미밥', '북어채국', '오징어볶음&소면사리', '타꼬야끼', '청경채깨장나물', '열무김치', '그린샐러드*오리엔탈D']","['흑미밥', '두부된장찌개', '돈육고추장불고기', '채소쌈*쌈장', '청양해물파전', '포기김치']",701.0,337.0
1098,1.0583603807331101,2.40119721732716,0.0886436754491128,0.320483477266387,0.6232839266002982,3,"['모닝롤', '대만식연유샌드위치', '우유', '주스', '계란후라이', '미역죽', '흑미밥', '옹심이만둣국', '고들빼기무침', '양상추샐러드', '포기김치']","['쌀밥', '차조밥', '찰현미밥', '유부장국', '바베큐폭립', '부들어묵볶음', '참나물두부무침', '포기김치', '황도샐러드*밀감D']","['흑미밥', '소고기무국', '삼치엿장구이', '감자햄조림', '깻순나물', '포기김치']",594.0,270.0
1099,1.0583603807331101,3.3725376129857683,0.3414345356207983,-1.1096117498393705,0.6596833756366275,4,"['모닝롤', '시나몬페스츄리', '우유', '주스', '계란후라이', '누룽지탕', '흑미밥', '순두부된장국', '참치김치볶음', '양상추샐러드', '깍두기']","['쌀밥', '흑미밥', '찰현미밥', '동태탕', '살살치킨&칠리소스', '브로콜리버섯볶음', '부추와사비무침', '포기김치', '사과푸딩샐러드*요플레D']","['계란볶음밥', '숙주고기짬뽕', '고추잡채', '연유꽃빵튀김', '짜사이볶음', '포기김치']",477.0,212.0
1100,1.0583603807331101,2.158362118412508,-1.0604056889676394,1.0558449434770178,0.559584890786722,1,"['모닝롤', '애플파이', '우유', '주스', '계란후라이', '흑임자죽', '흑미밥', '호박맑은국', '통마늘너비아니조림', '양상추샐러드', '포기김치']","['쌀밥', '보리밥', '찰현미밥', '부대찌개', '치즈닭갈비', '단호박', '김말이튀김', '상추무침*양념장', '포기김치', '나쵸콥샐러드*토마토살사소스']","['쇠고기규동덮밥', '미소장국', '숯불양념꼬치어묵', '오이볶음', '영양부추무침', '석박지']",971.0,501.0
1101,1.0583603807331101,1.8183929799319956,-0.325014095740918,-1.0730468150554164,0.7506819982274507,2,"['모닝롤', '비엘티샌드위치', '우유', '주스', '계란후라이', '낙지죽', '흑미밥', '우거지올갱이국', '메추리알곤약조림', '양상추샐러드', '포기김치']","['쌀밥', '흑미밥', '찰현미밥', '맑은버섯육개장', '매콤해물볶음', '채소계란말이', '고구마순무침', '깍두기', '그린샐러드*참깨D']","['청양멸치주먹밥', '유부우동국물', '비빔칼국수', '새우만두*장', '콩나물무침', '포기김치']",801.0,375.0
1102,1.0583603807331101,1.610248609433722,-0.2101091592992428,0.8242670231786424,0.7415821359683684,3,"['모닝롤', '치즈볼', '우유', '주스', '계란후라이', '채소죽', '흑미밥', '북엇국', '고기완자전*케찹', '양상추샐러드', '포기김치']","['쌀밥', '흑미밥', '찰현미밥', '순남시래기국', '오리불고기', '갈릭버섯탕수', '검은깨올방개묵무침', '포기김치', '츄러스', '마카로니콘샐러드']","['흑미밥', '오징어무국', '치킨까스*소스', '연근조림', '취나물무침', '포기김치']",749.0,433.0
1103,1.0583603807331101,2.35263019754423,0.18056762460245296,-1.1136745203709209,0.9599788301863441,4,"['모닝롤', '모닝샌드', '우유', '주스', '계란후라이', '누룽지탕', '흑미밥', '감자양파국', '고사리들깨볶음', '양상추샐러드', '포기김치']","['쌀밥', '흑미밥', '찰현미밥', '어묵국', '오향장육', '모둠쌈*씨앗쌈장', '고추지무침', '김치볶음', '요구르트', '크루통샐러드*참깨D']","['흑미밥', '김치수제비국', '갈치조림', '녹두빈대떡*장', '브로콜리숙회', '포기김치']",514.0,240.0
1104,1.0583603807331101,0.9996917893054543,-1.2902155618509898,1.6611977526780346,1.8699650560945764,0,"['모닝롤', '카스테라', '우유', '주스', '계란후라이', '누룽지탕', '흑미밥', '김치두부국', '진미채간장조림', '양상추샐러드', '포기김치']","['쌀밥', '흑미밥', '찰현미밥', '바지락미역국', '콩나물두루치기', '버섯메추리알장조림', '더덕오이생채', '포기김치', '양상추샐러드*매실D']","['산채비빔밥', '팽이장국', '주꾸미볶음', '고추튀김*장', '계란후라이', '포기김치']",1178.0,608.0
1105,1.0583603807331101,0.4238256975935653,-1.1753106254093146,1.9618427720127676,2.19756009742154,1,"['모닝롤', '토마토샌드위치', '우유', '주스', '계란후라이', '단호박죽', '흑미밥', '대구탕', '마늘쫑햄볶음', '양상추샐러드', '포기김치']","['쌀밥', '수수밥', '찰현미밥', '시금치된장국', '카레닭찜', '김치빈대떡', '고구마순볶음', '포기김치', '시리얼&요거트']","['흑미밥', '감자고추장찌개', '언양식바싹불고기', '자반고등어구이', '꼬시래기무침', '포기김치', '요구르트']",1046.0,632.0
1106,1.0583603807331101,0.39607311486046226,-1.0144437143909695,-1.10554897930782,2.9073493536299613,2,"['모닝롤', '트위스터버거', '우유', '주스', '계란후라이', '녹두죽', '흑미밥', '근대국', '새우완자전*케찹', '양상추샐러드', '포기김치']","['쌀밥', '흑미밥', '찰현미밥', '나주곰탕', '적어구이&양념장', '한식잡채', '얼갈이나물', '석박지', '그린샐러드*오리엔탈D']","['흑미밥', '냉메밀소바', '돈육가지두반장볶음', '새우튀김*크림소스', '연두부*양념장', '포기김치']",897.0,495.0
1107,1.0583603807331101,0.32669165802770456,-0.6927098923542787,1.2224185352705863,2.479655827453092,3,"['모닝롤', '베이컨샌드위치', '우유', '주스', '계란후라이', '오곡죽', '흑미밥', '콩나물국', '애호박볶음', '양상추샐러드', '포기김치']","['쌀밥', '검정콩밥', '찰현미밥', '다슬기아욱국', '돈사태김치찜', '닭살겨자냉채', '삼색유자청무침', '열무김치', '모닝샌드', '요구르트']","['흑미밥', '잡채말이어묵국', '오리훈제마늘볶음', '토마토계란찜', '고들빼기무침', '포기김치']",963.0,522.0
1108,1.0583603807331101,1.1245784116044182,-0.2560711338759129,-1.1136745203709209,2.306758444530528,4,"['모닝롤', '갈릭파이', '우유', '주스', '계란후라이', '누룽지탕', '흑미밥', '버섯국', '두부고기조림', '양상추샐러드', '깍두기']","['쌀밥', '흑미밥', '찰현미밥', '순두부찌개', '소불고기', '코다리강정', '노각생채', '포기김치', '견과류샐러드*딸기D']","['흑미밥', '콩가루배추국', '아쿠아돈까스', '밀떡볶이', '허니슈스트링감자', '생깻잎지', '포기김치']",784.0,354.0
1109,1.0583603807331101,0.17405245299563757,-1.7957972821943609,1.519000784073769,3.8264354417972757,0,"['모닝롤', '치즈베이글', '우유', '주스', '계란후라이', '누룽지탕', '흑미밥', '매운소고기국', '건파래볶음', '양상추샐러드', '포기김치']","['쌀밥', '흑미밥', '찰현미밥', '황태콩나물해장국', '(New)궁보계정', '시금치프리타타', '가지고추장무침', '포기김치', '요구르트', '양상추샐러드*석류D']","['흑미밥', '김치두부국', '제육간장불고기', '감자채카레볶음', '통고추쌈장무침', '포기김치']",1243.0,649.0
1110,1.893673324189603,-0.5891435721646973,-2.9908086211877833,1.4458709145058608,4.399726764119462,1,"['모닝롤', '사과샌드위치', '우유', '주스', '계란후라이', '콩죽', '흑미밥', '꽃게탕', '양념깻잎지', '연두부샐러드*소스', '포기김치']","['쌀밥', '기장밥', '찰현미밥', '우거지국', '매콤돼지갈비찜', '삼색만두채소무침', '호박채나물볶음', '포기김치', '우무콩국', '황도샐러드*황도D']","['흑미밥', '육개장', '가자미엿장구이', '오꼬노미계란말이', '깍둑오이초무침', '포기김치']",1021.0,497.0
1111,1.893673324189603,-0.5544528437483184,-1.9796451805010413,-1.1136745203709209,4.35422745282405,2,"['모닝롤', '단호박피자빵', '우유', '주스', '계란후라이', '누룽지탕', '흑미밥', '참치김치찌개', '우엉채조림', '양상추샐러드', '포기김치']","['쌀밥', '흑미밥', '찰현미밥', '(New)오리들깨탕', '냉족발야채무침', '(New)수제오미산적', '부추샐러드*오리엔탈', '포기김치', '바나나', '꽃맛살샐러드']","['흑미밥', '미역국', '닭볶음탕', '돈채표고버섯볶음', '꼬들단무지무침', '포기김치', '요구르트']",1006.0,390.0
1112,1.893673324189603,-0.2699888707340118,-1.0604056889676394,1.0436566318823666,4.254128967974145,3,"['모닝롤', '크로와상샌드위치', '우유', '주스', '계란후라이', '잣죽', '흑미밥', '떡국', '베이컨숙주볶음', '양상추샐러드', '포기김치']","['쌀밥', '찰보리밥', '찰현미밥', '매운계란파국', '마파두부', '치킨핑거', '쫄면채소무침', '열무김치', '그린샐러드*요거트D']","['흑미밥', '유부주머니우동국', '새우까스*소스', '꽈리고추찹쌀무침', '비트피클', '포기김치']",924.0,445.0
1113,1.893673324189603,0.34750609507753183,-0.4629000194709283,-1.1014862087762696,3.808235717279111,4,"['모닝롤', '페스츄리', '우유', '주스', '계란후라이', '채소죽', '흑미밥', '감자된장찌개', '계란장조림', '양상추샐러드', '포기김치']","['쌀밥', '흑미밥', '찰현미밥', '옹심이만두국', '대패삽겹숙주볶음', '오징어초무침', '양배추숙쌈', '포기김치', '딸기푸딩', '양상추샐러드*딸기D']","['흑미밥', '부대찌개', '꽁치한마리구이', '감자양념조림', '두부계란전*양념장', '포기김치']",746.0,341.0
1114,1.893673324189603,-0.24917443368418446,-1.7957972821943609,2.030909871049125,3.5989388853202176,0,"['모닝롤', '갈릭파이', '우유', '주스', '계란후라이', '누룽지탕', '흑미밥', '콩나물해장국', '모둠장조림', '양상추샐러드', '포기김치']","['쌀밥', '흑미밥', '찰현미밥', '아욱된장국', '생선까스*소스', '마카로니치즈범벅', '오이사과무침', '포기김치', '나쵸칩', '양상추샐러드*요거트D']","['흑미밥', '얼큰감자국', '안동찜닭', '옥수수맛살전', '도토리묵채소무침', '포기김치']",1186.0,603.0
1115,1.893673324189603,-0.46425694986573335,-1.5659874093110104,1.8521479676609056,3.617138609838382,1,"['모닝롤', '모닝샌드위치', '우유', '주스', '계란후라이', '흑미두부죽', '흑미밥', '사골우거지국', '고구마순볶음', '양상추샐러드', '포기김치']","['계란채소볶음밥', '짬뽕국', '짜장소스', '군만두*장', '취나물쌈장무침', '포기김치', '열대과일', '양상추샐러드*망고D']","['흑미밥', '열무된장국', '우불고기', '(NeW)깐풍아귀', '치커리무침', '포기김치']",986.0,478.0
1116,1.893673324189603,-0.38793734734969987,-1.405120498292665,-1.1014862087762696,3.4624409514339827,2,"['모닝롤', '에그맥모닝', '우유', '주스', '계란후라이', '누룽지탕', '흑미밥', '호박된장국', '느타리버섯볶음', '양상추샐러드', '포기김치']","['쌀밥', '흑미밥', '찰현미밥', '홍합살미역국', '수육*새우젓*쌈장', '매콤볼어묵볶음', '와사비무쌈', '포기김치', '양상추샐러드*키위D']","['흑미밥', '동태매운탕', '궁중떡볶이', '해초레몬무침', '청경채나물', '포기김치']",965.0,374.0
1117,1.893673324189603,-0.36018476461659676,-0.4858810067592633,1.3239877985593476,3.5170401249884766,3,"['모닝롤', 'BLT샌드위치', '우유', '주스', '계란후라이', '고구마죽', '흑미밥', '순두부백탕', '꽁치김치조림', '양상추샐러드', '포기김치']","['쌀밥', '수수밥', '찰현미밥', '돈육김치찌개', '수완왕갈비맛통닭', '콩나물볶음', '미나리초장무침', '포기김치', '그린샐러드*살구D']","['충무김밥', '우동장국', '오징어무침', '채소튀김*장', '수제무말랭이무침', '포기김치', '요구르트']",881.0,514.0
1118,1.893673324189603,0.36832053212735916,0.41037749748580343,-1.10554897930782,3.0256475629980315,4,"['모닝롤', '프레즐', '우유', '주스', '계란후라이', '미역죽', '흑미밥', '근대국', '몽골식돈육볶음', '양상추샐러드', '포기김치']","['쌀밥', '흑미밥', '찰현미밥', '잔치국수', '(New)수제어묵소세지핫도그', '순대채소볶음', '참나물두부무침', '알타리김치', '양상추샐러드*참깨D']","['흑미밥', '소고기무국', '삼치구이', '마늘쫑메추리알조림', '매콤시래기된장지짐', '포기김치']",661.0,287.0
1119,1.893673324189603,-0.38793734734969987,-1.2212725999859848,1.8318341150031534,2.952848664925373,0,"['모닝롤', '시나몬페스츄리', '우유', '주스', '계란후라이', '누룽지탕', '흑미밥', '황태해장국', '감자채피망볶음', '양상추샐러드', '포기김치']","['쌀밥', '흑미밥', '찰현미밥', '배추국', '오리고추장불고기', '모둠쌈*쌈장', '미트볼채소볶음', '포기김치', '사과나무주스', '양상추샐러드*오리엔탈D']","['흑미밥', '미역국', '오징어채소볶음', '(New)수제고기깻잎전', '쪽파김무침', '포기김치']",1191.0,547.0
1120,1.893673324189603,-0.5475146980650426,-0.7386718669309489,1.6327583589571815,3.444241226915818,1,"['모닝롤', '토마토샌드위치', '우유', '주스', '계란후라이', '소고기죽', '흑미밥', '두부김칫국', '새송이조림', '양상추샐러드', '포기김치']","['쌀밥', '귀리밥', '찰현미밥', '순두부찌개', '류산슬', '가자미엿장구이', '오이양파무침', '포기김치', '햇고구마오븐구이', '견과류샐러드*땅콩D']","['흑미밥', '얼갈이된장국', '닭간장볶음', '라볶이', '영양부추무침', '포기김치']",855.0,421.0
1121,1.893673324189603,-0.596081717847973,-0.27905212116424793,-1.1136745203709209,2.8891496291117966,2,"['모닝롤', '절편', '우유', '주스', '계란후라이', '누룽지탕', '흑미밥', '우거지국', '콩나물무침', '양상추샐러드', '포기김치']","['쌀밥', '흑미밥', '찰현미밥', '유부장국', '목살찹스테이크', '(New)빠네파스타', '할라피뇨채소피클', '포기김치', '양상추샐러드*석류D']","['흑미밥', '매운닭개장', '소고기계란장조림', '타꼬야끼', '열무나물', '포기김치']",953.0,362.0
1122,1.893673324189603,-0.5128239696486637,0.0886436754491128,1.275234552180742,2.952848664925373,3,"['모닝롤', '야채샌드위치', '우유', '주스', '계란후라이', '흑임자죽', '흑미밥', '고추장찌개', '야채소시지전*케찹', '양상추샐러드', '포기김치']","['쌀밥', '흑미밥', '찰현미밥', '감자수제비국', '쇠고기낙지볶음', '채소탕수(연근', '브로콜리', '단호박)', '건새우호박볶음', '포기김치', '양상추샐러드*매실D']","['흑미밥', '스팸김치찌개', '수제돈까스', '수제마늘바게트', '가지무침', '깍두기']",797.0,504.0
1123,1.893673324189603,0.5764649026256323,0.9159592178291744,-1.1096117498393705,2.425056653898598,4,"['모닝롤', '치즈볼', '우유', '주스', '계란후라이', '게살죽', '흑미밥', '매운어묵국', '깻잎순볶음', '양상추샐러드', '포기김치']","['쌀밥', '병아리콩', '찰현미밥', '버섯국', '(New)고추마요치킨', '비엔나떡조림', '통도라지고추장구이', '포기김치', '시리얼샐러드*요거트D']","['흑미밥', '콩비지찌개', '갈치카레구이', '어묵잡채', '오이보트샐러드', '포기김치']",570.0,256.0
1124,1.893673324189603,-0.36712291029987254,-0.7156908796426138,1.900901214039511,2.8254505932982203,0,"['모닝롤', '녹차카스테라', '우유', '주스', '계란후라이', '누룽지탕', '흑미밥', '호박된장국', '연두부샐러드', '양상추샐러드', '포기김치']","['쌀밥', '흑미밥', '찰현미밥', '옹심이만둣국', '춘천닭갈비', '주꾸미브로콜리숙회', '청경채겉절이', '포기김치', '딸기푸딩', '양상추샐러드*딸기D']","['흑미밥', '소고기무국', '(New)오징어순대', '스팸계란말이', '풋고추양파무침', '포기김치']",1176.0,616.0
1125,1.893673324189603,-0.4087517843995272,-0.39395705760592314,1.3239877985593476,2.7162522461892324,1,"['모닝롤', 'BLT샌드위치', '우유', '주스', '계란후라이', '얼큰낙지죽', '흑미밥', '냉이국', '가자미양념찜', '양상추샐러드', '포기김치']","['쌀밥', '수수밥', '찰현미밥', '매운콩나물국', '돈갈비찜', '김말이강정', '참나물무침', '포기김치', '과일샐러드']","['흑미밥', '된장찌개', '우불고기', '어묵볶음', '진미채오이무침', '포기김치']",908.0,384.0
1126,1.893673324189603,-0.4850713869155607,-0.1641471847225727,-1.1096117498393705,2.7435518329664794,2,"['모닝롤', '대만샌드위치', '우유', '주스', '계란후라이', '누룽지탕', '흑미밥', '김칫국', '취나물볶음', '양상추샐러드', '포기김치']","['쌀밥', '흑미밥', '찰현미밥', '갈비탕', '오향장육', '한식잡채', '부추고추장무침', '석박지', '양상추샐러드*오리엔탈D']","['채소라면', '김밥', '가래떡오븐구이', '꽃맛살샐러드', '단무지', '포기김치']",970.0,412.0
1127,1.893673324189603,-0.38793734734969987,0.4793204593508086,0.938024598062055,2.4614561029349273,3,"['모닝롤', '치즈베이글', '우유', '주스', '계란후라이', '고구마죽', '흑미밥', '열무된장국', '가지쇠고기볶음', '양상추샐러드', '포기김치']","['쌀밥', '찰보리밥', '찰현미밥', '북엇국', '콩나물파채불고기', '해물파전', '실곤약야채무침', '겉절이김치', '나쵸칩', '그린샐러드*요거트D']","['흑미밥', '홍합탕', '(New)등심찹쌀꿔바로우', '건도토리묵파프리카볶음', '연근깨소스무침', '포기김치']",739.0,392.0
1128,1.893673324189603,0.5487123198925292,1.0538451415591847,-1.1096117498393705,2.0155628522398934,4,"['모닝롤', '모닝샌드', '우유', '주스', '계란후라이', '버섯죽', '흑미밥', '사골파국', '오이생채', '양상추샐러드', '포기김치']","['쌀밥', '흑미밥', '찰현미밥', '동태탕', '닭다리살스테이크', '고구마순볶음', '감자조림', '포기김치', '황도샐러드*황도D']","['흑미밥', '근대국', '고등어김치찜', '두부고기조림', '옛날소시지전*케찹', '포기김치']",540.0,230.0
1129,1.893673324189603,5.738445290982806,-1.2212725999859848,-0.7845901073153346,0.8962797943727678,0,"['모닝롤', '애플파이', '우유', '주스', '계란후라이', '누룽지탕', '흑미밥', '유부김칫국', '베이컨숙주볶음', '양상추샐러드', '포기김치']","['쌀밥', '흑미밥', '찰현미밥', '떡만두국', '오리대패불고기', '꽁치캔김치조림', '파프리카해초무침', '포기김치', '사과', '식혜', '양상추샐러드*딸기D']","['흑미밥', '우거지된장국', '닭볶음탕', '섭산적데리야끼조림', '콩나물무침', '포기김치']",358.0,165.0
1130,1.1693460165769798,-0.46425694986573335,-2.5311888754210825,2.238111168158198,2.261259133235116,0,"['모닝롤', '흑미쌀찐빵', '우유', '주스', '계란후라이', '누룽지탕', '흑미밥', '북엇국', '메추리알곤약조림', '양상추샐러드', '포기김치']","['쌀밥', '흑미밥', '찰현미밥', '건새우미역국', '매운소불고기', '춘권튀김*칠리소스', '쫄면채소무침', '포기김치', '양상추샐러드*오미자D']","['흑미밥', '된장찌개', '(New)코코뱅', '고구마치즈구이', '오이생채', '포기김치']",1252.0,595.0
1131,1.1693460165769798,-0.6515868833141791,-1.33617753642766,2.152792986995639,2.142960923867046,1,"['모닝롤', '햄에그샌드위치', '우유', '주스', '계란후라이', '홍합죽', '흑미밥', '아욱국', '비엔나브로콜리볶음', '양상추샐러드', '포기김치']","['단호박카레라이스', '통계란꼬치어묵탕', '두부강정', '고추장누들떡볶이', '치커리무침', '열무김치', '요거트파르페']","['흑미밥', '콩나물국', '돈육김치볶음', '(New)명란연근전', '꼬시래기무침', '포기김치']",977.0,545.0
1132,1.1693460165769798,-0.7209683401469369,-0.2101091592992428,-1.0892978971816183,2.261259133235116,2,"['모닝롤', '고르곤졸라피자', '우유', '주스', '계란후라이', '오곡죽', '흑미밥', '바지락살국', '토란탕', '연두부샐러드', '포기김치']","['쌀밥', '흑미밥', '찰현미밥', '꽃게탕', '바베큐장각오븐구이', '버섯초무침', '파프리카감자채볶음', '포기김치', '인절미', '시금치샐러드*오리엔탈D']","['흑미밥', '매운순대국밥', '고추튀김*장', '채소스틱', '애호박새우젓나물', '겉절이김치']",880.0,547.0
1133,1.1693460165769798,-0.4850713869155607,-0.3709760703175881,1.8683990497871075,1.8699650560945764,3,"['모닝롤', '야채샌드위치', '우유', '주스', '계란후라이', '누룽지탕', '흑미밥', '순두부백탕', '고기완자전*케찹', '양상추샐러드', '포기김치']","['쌀밥', '렌틸콩밥', '찰현미밥', '우거지된장국', '(New)하와이언치즈함박스테이크', '닭살겨자냉채', '부추무침', '총각김치', '양상추샐러드*살구D']","['흑미밥', '쇠고기무국', '시래기삼치조림', '계란찜', '사과청경채무침', '포기김치']",923.0,345.0
1134,1.1693460165769798,-0.36712291029987254,-0.6007859432009386,1.1411631246395773,1.6151689128402713,0,"['모닝롤', '와플&생크림', '우유', '주스', '계란후라이', '누룽지탕', '흑미밥', '매운버섯국', '취나물볶음', '연두부샐러드', '포기김치']","['쌀밥', '흑미밥', '찰현미밥', '김칫국', '훈제오리볶음', '오이볶음', '시금치고추장나물', '포기김치', '찹쌀호떡', '양상추샐러드*매실D']","['흑미밥', '유부주머니된장국', '돈사태떡찜', '마카로니치즈범벅', '고들빼기무침', '포기김치']",1096.0,466.0
1135,1.1693460165769798,-0.596081717847973,0.15758663731411793,1.0558449434770178,1.3148734582905546,1,"['모닝롤', '모닝샌드위치', '우유', '주스', '계란후라이', '잣죽', '흑미밥', '맑은감자국', '연근땅콩조림', '양상추샐러드', '포기김치']","['쌀밥', '수수밥', '찰현미밥', '순남시래기국', '장어고추장양념구이', '알배기', '깻잎', '생강채*쌈장', '청양부추전', '포기김치', '배도라지주스', '양상추샐러드*파인애플D']","['흑미밥', '배추된장국', '닭간장조림', '미더덕콩나물찜', '마늘쫑볶음', '포기김치']",839.0,420.0
1136,1.1693460165769798,-0.623834300581076,0.5942253957924838,-1.1014862087762696,1.1601757998861553,2,"['모닝롤', '라즈베리빵', '우유', '주스', '계란후라이', '바지락죽', '흑미밥', '참치김치찌개', '스팸구이', '양상추샐러드', '포기김치']","['쌀밥', '흑미밥', '찰현미밥', '두부된장찌개', '(New)해물보쌈&채소숙회', '츄러스채소맛탕', '도라지나물볶음', '겉절이김치', '만다린샐러드*오렌지D']","['흑미밥', '어묵매운탕', '등심돈까스', '꽁치한마리구이*와사비장', '얼갈이나물', '포기김치']",797.0,382.0
1137,1.1693460165769798,-0.42262807576607875,0.6401873703691539,2.534693416961381,1.1965752489224846,3,"['모닝롤', '프렌치토스트', '우유', '주스', '계란후라이', '누룽지탕', '흑미밥', '들깨무채국', '감자맛살볶음', '양상추샐러드', '포기김치']","['쌀밥', '흑미밥', '찰현미밥', '홍합살무국', '돈갈비양념구이', '두반장가지볶음', '청경채무침', '포기김치', '(New)수제단호박식혜', '시리얼샐러드*요거트D']","['(New)케일쌈밥*씨앗쌈장', '미역국', '대패삼겹숙주볶음', '연두부계란찜', '상추무침', '포기김치']",793.0,400.0
